source_vintage,source_hs8,hs8_2022,match_type
2017,55091100,55091100,identity
2017,55091200,55091200,identity
2017,55092100,55092100,identity
2017,55092200,55092200,identity
2017,55093100,55093100,identity
2017,55093200,55093200,identity
2017,55094100,55094100,identity
2017,55094200,55094200,identity
2017,55095100,55095100,identity
2017,55095200,55095200,identity
2017,55095300,55095300,identity
2017,55095900,55095900,identity
2017,55096100,55096100,identity
2017,55096200,55096200,identity
2017,55096900,55096900,identity
2017,55099100,55099100,identity
2017,55099200,55099200,identity
2017,55099900,55099900,identity
2017,55101100,55101100,identity
2017,55101200,55101200,identity
2017,55102000,55102000,identity
2017,55103000,55103000,identity
2017,55109000,55109000,identity
2017,55111000,55111000,identity
2017,55112000,55112000,identity
2017,55113000,55113000,identity
2017,55121100,55121100,identity
2017,55121900,55121900,identity
2017,55122100,55122100,identity
2017,55122900,55122900,identity
2017,55129100,55129100,identity
2017,55129900,55129900,identity
2017,55131100,55131100,identity
2017,55131200,55131200,identity
2017,55131300,55131300,identity
2017,55131900,55131900,identity
2017,55132100,55132100,identity
2017,55132391,55132391,identity
2017,55132900,55132900,identity
2017,55133100,55133100,identity
2017,55133992,55133992,identity
2017,55134100,55134100,identity
2017,55134993,55134993,identity
2017,55141100,55141100,identity
2017,55141200,55141200,identity
2017,55141994,55141994,identity
2017,55142100,55142100,identity
2017,55142200,55142200,identity
2017,55142300,55142300,identity
2017,55142900,55142900,identity
2017,55143095,55143095,identity
2017,55144100,55144100,identity
2017,55144200,55144200,identity
2017,55144300,55144300,identity
2017,55144900,55144900,identity
2017,55151100,55151100,identity
2017,55151200,55151200,identity
2017,55151300,55151300,identity
2017,55151900,55151900,identity
2017,55152100,55152100,identity
2017,55152200,55152200,identity
2017,55152900,55152900,identity
2017,55159100,55159100,identity
2017,55159996,55159996,identity
2017,55161100,55161100,identity
2017,55161200,55161200,identity
2017,55161300,55161300,identity
2017,55161400,55161400,identity
2017,55162100,55162100,identity
2017,55162200,55162200,identity
2017,55162300,55162300,identity
2017,55162400,55162400,identity
2017,55163100,55163100,identity
2017,55163200,55163200,identity
2017,55163300,55163300,identity
2017,55163400,55163400,identity
2017,55164100,55164100,identity
2017,55164200,55164200,identity
2017,55164300,55164300,identity
2017,55164400,55164400,identity
2017,55169100,55169100,identity
2017,55169200,55169200,identity
2017,55169300,55169300,identity
2017,55169400,55169400,identity
2017,56012100,56012100,identity
2017,56012200,56012200,identity
2017,56012900,56012900,identity
2017,56013000,56013000,identity
2017,56021000,56021000,identity
2017,56022100,56022100,identity
2017,56022900,56022900,identity
2017,56029000,56029000,identity
2017,56031100,56031100,identity
2017,56031200,56031200,identity
2017,56031300,56031300,identity
2017,56031400,56031400,identity
2017,56039100,56039100,identity
2017,56039200,56039200,identity
2017,56039300,56039300,identity
2017,56039400,56039400,identity
2017,56041000,56041000,identity
2017,56049091,56049091,identity
2017,56050000,56050000,identity
2017,56060000,56060000,identity
2017,56072100,56072100,identity
2017,56072900,56072900,identity
2017,56074100,56074100,identity
2017,56074900,56074900,identity
2017,56075000,56075000,identity
2017,56079092,56079092,identity
2017,56081100,56081100,identity
2017,56081901,56081901,identity
2017,56089001,56089001,identity
2017,56090000,56090000,identity
2017,57011000,57011000,identity
2017,57019000,57019000,identity
2017,57021000,57021000,identity
2017,57022000,57022000,identity
2017,57023100,57023100,identity
2017,57023200,57023200,identity
2017,57023900,57023900,identity
2017,57024100,57024100,identity
2017,57024200,57024200,identity
2017,57024900,57024900,identity
2017,57025000,57025000,identity
2017,57029100,57029100,identity
2017,57029200,57029200,identity
2017,57029900,57029900,identity
2017,57031000,57031000,identity
2017,57032001,57032100,concordance_split
2017,57032001,57032900,concordance_split
2017,57032002,57032100,concordance_split
2017,57032002,57032900,concordance_split
2017,57033010,57033100,concordance_split
2017,57033010,57033900,concordance_split
2017,57033011,57033900,concordance
2017,57033012,57033100,concordance_split
2017,57033012,57033900,concordance_split
2017,57039000,57039000,identity
2017,57041000,57041000,identity
2017,57042000,57042000,identity
2017,57049001,57049001,identity
2017,57050000,57050000,identity
2017,58011000,58011000,identity
2017,58012100,58012100,identity
2017,58012200,58012200,identity
2017,58012300,58012300,identity
2017,58012600,58012600,identity
2017,58012700,58012700,identity
2017,58013100,58013100,identity
2017,58013200,58013200,identity
2017,58013300,58013300,identity
2017,58013600,58013600,identity
2017,58013700,58013700,identity
2017,58019000,58019000,identity
2017,58021100,58021000,concordance
2017,58021900,58021000,concordance
2017,58022000,58022000,identity
2017,58023000,58023000,identity
2017,58030000,58030000,identity
2017,58041000,58041000,identity
2017,58042100,58042100,identity
2017,58042900,58042900,identity
2017,58043000,58043000,identity
2017,58050000,58050000,identity
2017,58061000,58061000,identity
2017,58062000,58062000,identity
2017,58063100,58063100,identity
2017,58063200,58063200,identity
2017,58063900,58063900,identity
2017,58064000,58064000,identity
2017,58071000,58071000,identity
2017,58079000,58079000,identity
2017,58081000,58081000,identity
2017,58089000,58089000,identity
2017,58090000,58090000,identity
2017,58101000,58101000,identity
2017,58109100,58109100,identity
2017,58109200,58109200,identity
2017,58109900,58109900,identity
2017,58110000,58110000,identity
2017,59011000,59011000,identity
2017,59019000,59019000,identity
2017,59021000,59021000,identity
2017,59022000,59022000,identity
2017,59029000,59029000,identity
2017,59031000,59031000,identity
2017,59032000,59032000,identity
2017,59039000,59039000,identity
2017,59041000,59041000,identity
2017,59049000,59049000,identity
2017,59050000,59050000,identity
2017,59061000,59061000,identity
2017,59069100,59069100,identity
2017,59069900,59069900,identity
2017,59070000,59070000,identity
2017,59080000,59080000,identity
2017,59090000,59090000,identity
2017,59100001,59100001,identity
2017,59111001,59111001,identity
2017,59112000,59112000,identity
2017,59113100,59113100,identity
2017,59113200,59113200,identity
2017,59114000,59114000,identity
2017,59119092,59119092,identity
2017,60011000,60011000,identity
2017,60012100,60012100,identity
2017,60012200,60012200,identity
2017,60012900,60012900,identity
2017,60019100,60019100,identity
2017,60019200,60019200,identity
2017,60019900,60019900,identity
2017,60024004,60024004,identity
2017,60029009,60029009,identity
2017,60031001,60031001,identity
2017,60032002,60032002,identity
2017,60033003,60033003,identity
2017,60034004,60034004,identity
2017,60039009,60039009,identity
2017,60041000,60041000,identity
2017,60049000,60049000,identity
2017,60052100,60052100,identity
2017,60052200,60052200,identity
2017,60052300,60052300,identity
2017,60052400,60052400,identity
2017,60053500,60053500,identity
2017,60053600,60053600,identity
2017,60053700,60053700,identity
2017,60053800,60053800,identity
2017,60053900,60053900,identity
2017,60054100,60054100,identity
2017,60054200,60054200,identity
2017,60054300,60054300,identity
2017,60054400,60054400,identity
2017,60059091,60059091,identity
2017,60061000,60061000,identity
2017,60062100,60062100,identity
2017,60062200,60062200,identity
2017,60062300,60062300,identity
2017,60062400,60062400,identity
2017,60063100,60063100,identity
2017,60063200,60063200,identity
2017,60063300,60063300,identity
2017,60063400,60063400,identity
2017,60064100,60064100,identity
2017,60064200,60064200,identity
2017,60064300,60064300,identity
2017,60064400,60064400,identity
2017,60069000,60069000,identity
2017,61012000,61012000,identity
2017,61013000,61013000,identity
2017,61019020,61019020,identity
2017,61021000,61021000,identity
2017,61022000,61022000,identity
2017,61023000,61023000,identity
2017,61029000,61029000,identity
2017,61031000,61031000,identity
2017,61032202,61032202,identity
2017,61032302,61032302,identity
2017,61032991,61032991,identity
2017,61033100,61033100,identity
2017,61033200,61033200,identity
2017,61033300,61033300,identity
2017,61033900,61033900,identity
2017,61034100,61034100,identity
2017,61034200,61034200,identity
2017,61034300,61034300,identity
2017,61034900,61034900,identity
2017,61041302,61041302,identity
2017,61041991,61041991,identity
2017,61042202,61042202,identity
2017,61042302,61042302,identity
2017,61042991,61042991,identity
2017,61043100,61043100,identity
2017,61043200,61043200,identity
2017,61043300,61043300,identity
2017,61043900,61043900,identity
2017,61044100,61044100,identity
2017,61044200,61044200,identity
2017,61044300,61044300,identity
2017,61044400,61044400,identity
2017,61044900,61044900,identity
2017,61045100,61045100,identity
2017,61045200,61045200,identity
2017,61045300,61045300,identity
2017,61045900,61045900,identity
2017,61046100,61046100,identity
2017,61046200,61046200,identity
2017,61046300,61046300,identity
2017,61046900,61046900,identity
2017,61051000,61051000,identity
2017,61052000,61052000,identity
2017,61059000,61059000,identity
2017,61061000,61061000,identity
2017,61062000,61062000,identity
2017,61069000,61069000,identity
2017,61071110,61071110,identity
2017,61071210,61071210,identity
2017,61071910,61071910,identity
2017,61072101,61072101,identity
2017,61072201,61072201,identity
2017,61072901,61072901,identity
2017,61079100,61079100,identity
2017,61079911,61079911,identity
2017,61081100,61081100,identity
2017,61081900,61081900,identity
2017,61082101,61082101,identity
2017,61082201,61082201,identity
2017,61082901,61082901,identity
2017,61083101,61083101,identity
2017,61083201,61083201,identity
2017,61083901,61083901,identity
2017,61089100,61089100,identity
2017,61089200,61089200,identity
2017,61089900,61089900,identity
2017,61091000,61091000,identity
2017,61099000,61099000,identity
2017,61101100,61101100,identity
2017,61101200,61101200,identity
2017,61101900,61101900,identity
2017,61102000,61102000,identity
2017,61103000,61103000,identity
2017,61109000,61109000,identity
2017,61112002,61112002,identity
2017,61113002,61113002,identity
2017,61119002,61119002,identity
2017,61121101,61121101,identity
2017,61121201,61121201,identity
2017,61121901,61121901,identity
2017,61122001,61122001,identity
2017,61123100,61123100,identity
2017,61123900,61123900,identity
2017,61124102,61124102,identity
2017,61124902,61124902,identity
2017,61130002,61130002,identity
2017,61142001,61142001,identity
2017,61143001,61143001,identity
2017,61149002,61149002,identity
2017,61151010,61151010,identity
2017,61152110,61152110,identity
2017,61152202,61152202,identity
2017,61152909,61152909,identity
2017,61153001,61153001,identity
2017,61159410,61159410,identity
2017,61159510,61159510,identity
2017,61159610,61159610,identity
2017,61159990,61159990,identity
2017,61161001,61161002,concordance
2017,61169101,61161002,concordance_split
2017,61169101,61169103,concordance_split
2017,61169201,61161002,concordance_split
2017,61169201,61169204,concordance_split
2017,61169301,61161002,concordance_split
2017,61169301,61169305,concordance_split
2017,61169901,61161002,concordance_split
2017,61169901,61169909,concordance_split
2017,61171000,61171000,identity
2017,61178091,61178091,identity
2017,61179000,61179000,identity
2017,62011100,62012000,concordance
2017,62011200,62013000,concordance
2017,62011300,62014000,concordance
2017,62011900,62019000,concordance
2017,62019100,62012000,concordance
2017,62019200,62013000,concordance
2017,62019300,62014000,concordance
2017,62019900,62019000,concordance
2017,62021100,62022000,concordance
2017,62021200,62023000,concordance
2017,62021300,62024000,concordance
2017,62021900,62029000,concordance
2017,62029100,62022000,concordance
2017,62029200,62023000,concordance
2017,62029300,62024000,concordance
2017,62029900,62029000,concordance
2017,62031102,62031102,identity
2017,62031202,62031202,identity
2017,62031902,62031902,identity
2017,62032202,62032202,identity
2017,62032302,62032302,identity
2017,62032991,62032991,identity
2017,62033100,62033100,identity
2017,62033200,62033200,identity
2017,62033300,62033300,identity
2017,62033900,62033900,identity
2017,62034100,62034100,identity
2017,62034200,62034200,identity
2017,62034300,62034300,identity
2017,62034900,62034900,identity
2017,62041102,62041102,identity
2017,62041202,62041202,identity
2017,62041302,62041302,identity
2017,62041902,62041902,identity
2017,62042102,62042102,identity
2017,62042202,62042202,identity
2017,62042302,62042302,identity
2017,62042902,62042902,identity
2017,62043100,62043100,identity
2017,62043200,62043200,identity
2017,62043300,62043300,identity
2017,62043900,62043900,identity
2017,62044100,62044100,identity
2017,62044200,62044200,identity
2017,62044300,62044300,identity
2017,62044400,62044400,identity
2017,62044900,62044900,identity
2017,62045100,62045100,identity
2017,62045200,62045200,identity
2017,62045300,62045300,identity
2017,62045900,62045900,identity
2017,62046100,62046100,identity
2017,62046200,62046200,identity
2017,62046300,62046300,identity
2017,62046900,62046900,identity
2017,62052000,62052000,identity
2017,62053000,62053000,identity
2017,62059050,62059050,identity
2017,62061000,62061000,identity
2017,62062000,62062000,identity
2017,62063000,62063000,identity
2017,62064000,62064000,identity
2017,62069000,62069000,identity
2017,62071101,62071101,identity
2017,62071901,62071901,identity
2017,62072101,62072101,identity
2017,62072201,62072201,identity
2017,62072901,62072901,identity
2017,62079100,62079100,identity
2017,62079901,62079901,identity
2017,62081100,62081100,identity
2017,62081900,62081900,identity
2017,62082101,62082101,identity
2017,62082201,62082201,identity
2017,62082901,62082901,identity
2017,62089101,62089101,identity
2017,62089201,62089201,identity
2017,62089901,62089901,identity
2017,62092002,62092002,identity
2017,62093002,62093002,identity
2017,62099002,62099002,identity
2017,62101001,62101001,identity
2017,62102000,62102003,concordance
2017,62103000,62103004,concordance
2017,62104002,62102003,concordance_split
2017,62104002,62104004,concordance_split
2017,62105002,62103004,concordance_split
2017,62105002,62105005,concordance_split
2017,62111100,62111100,identity
2017,62111201,62111201,identity
2017,62112001,62112001,identity
2017,62113201,62113201,identity
2017,62113301,62113301,identity
2017,62113991,62113991,identity
2017,62114200,62114200,identity
2017,62114300,62114300,identity
2017,62114901,62114901,identity
2017,62121000,62121000,identity
2017,62122000,62122000,identity
2017,62123000,62123000,identity
2017,62129000,62129000,identity
2017,62132000,62132000,identity
2017,62139001,62139001,identity
2017,62141000,62141000,identity
2017,62142000,62142000,identity
2017,62143000,62143000,identity
2017,62144000,62144000,identity
2017,62149000,62149000,identity
2017,62151000,62151000,identity
2017,62152000,62152000,identity
2017,62159000,62159000,identity
2017,62160000,62160000,identity
2017,62171000,62171000,identity
2017,62179000,62179000,identity
2017,63011000,63011000,identity
2017,63012000,63012000,identity
2017,63013000,63013000,identity
2017,63014000,63014000,identity
2017,63019000,63019000,identity
2017,63021000,63021000,identity
2017,63022100,63022100,identity
2017,63022200,63022200,identity
2017,63022900,63022900,identity
2017,63023100,63023100,identity
2017,63023200,63023200,identity
2017,63023900,63023900,identity
2017,63024000,63024000,identity
2017,63025100,63025100,identity
2017,63025300,63025300,identity
2017,63025901,63025901,identity
2017,63026000,63026000,identity
2017,63029100,63029100,identity
2017,63029300,63029300,identity
2017,63029901,63029901,identity
2017,63031200,63031200,identity
2017,63031901,63031901,identity
2017,63039100,63039100,identity
2017,63039200,63039200,identity
2017,63039900,63039900,identity
2017,63041100,63041100,identity
2017,63041900,63041900,identity
2017,63042000,63042000,identity
2017,63049101,63049101,identity
2017,63049200,63049200,identity
2017,63049300,63049300,identity
2017,63049900,63049900,identity
2017,63051000,63051000,identity
2017,63052000,63052000,identity
2017,63053200,63053200,identity
2017,63053300,63053300,identity
2017,63053901,63053901,identity
2017,63059000,63059000,identity
2017,63061200,63061200,identity
2017,63061920,63061920,identity
2017,63062200,63062200,identity
2017,63062920,63062920,identity
2017,63063000,63063000,identity
2017,63064000,63064000,identity
2017,63069000,63069000,identity
2017,63071000,63071000,identity
2017,63072000,63072000,identity
2017,63079090,63079090,identity
2017,63080000,63080000,identity
2017,63090020,63090020,identity
2017,63101000,63101000,identity
2017,63109000,63109000,identity
2017,64011000,64011000,identity
2017,64019200,64019200,identity
2017,64019901,64019901,identity
2017,64021200,64021200,identity
2017,64021900,64021900,identity
2017,64022000,64022000,identity
2017,64029110,64029110,identity
2017,64029909,64029909,identity
2017,64031200,64031200,identity
2017,64031900,64031900,identity
2017,64032000,64032000,identity
2017,64034000,64034000,identity
2017,64035100,64035100,identity
2017,64035900,64035900,identity
2017,64039110,64039110,identity
2017,64039909,64039909,identity
2017,64041100,64041100,identity
2017,64041900,64041900,identity
2017,64042000,64042000,identity
2017,64051000,64051000,identity
2017,64052000,64052000,identity
2017,64059000,64059000,identity
2017,64061000,64061000,identity
2017,64062000,64062000,identity
2017,64069090,64069090,identity
2017,65010000,65010000,identity
2017,65020000,65020000,identity
2017,65040000,65040000,identity
2017,65050000,65050000,identity
2017,65061000,65061000,identity
2017,65069100,65069100,identity
2017,65069901,65069901,identity
2017,65070000,65070000,identity
2017,66011000,66011000,identity
2017,66019100,66019100,identity
2017,66019900,66019900,identity
2017,66020000,66020000,identity
2017,66032000,66032000,identity
2017,66039001,66039001,identity
2017,67010000,67010000,identity
2017,67021000,67021000,identity
2017,67029000,67029000,identity
2017,67030000,67030000,identity
2017,67041100,67041100,identity
2017,67041900,67041900,identity
2017,67042000,67042000,identity
2017,67049000,67049000,identity
2017,68010000,68010000,identity
2017,68021000,68021000,identity
2017,68022101,68022101,identity
2017,68022301,68022301,identity
2017,68022909,68022909,identity
2017,68029101,68029101,identity
2017,68029201,68029201,identity
2017,68029301,68029301,identity
2017,68029901,68029901,identity
2017,68030000,68030000,identity
2017,68041000,68041000,identity
2017,68042100,68042100,identity
2017,68042200,68042200,identity
2017,68042300,68042300,identity
2017,68043000,68043000,identity
2017,68051000,68051000,identity
2017,68052000,68052000,identity
2017,68053000,68053000,identity
2017,68061000,68061000,identity
2017,68062000,68062000,identity
2017,68069000,68069000,identity
2017,68071000,68071000,identity
2017,68079000,68079000,identity
2017,68080000,68080000,identity
2017,68091100,68091100,identity
2017,68091900,68091900,identity
2017,68099000,68099000,identity
2017,68101100,68101100,identity
2017,68101900,68101900,identity
2017,68109100,68109100,identity
2017,68109901,68109901,identity
2017,68114000,68114000,identity
2017,68118101,68118101,identity
2017,68118202,68118202,identity
2017,68118903,68118903,identity
2017,68128000,68128000,identity
2017,68129122,68129122,identity
2017,68129224,68129991,concordance
2017,68129330,68129991,concordance
2017,68129990,68129991,concordance
2017,68132000,68132000,identity
2017,68138116,68138116,identity
2017,68138995,68138995,identity
2017,68141000,68141000,identity
2017,68149000,68149000,identity
2017,68151001,68151900,concordance
2017,68152000,68152000,identity
2017,68159100,68151300,concordance_split
2017,68159100,68159101,concordance_split
2017,68159900,68151100,concordance_split
2017,68159900,68151200,concordance_split
2017,68159900,68151300,concordance_split
2017,68159900,68159101,concordance_split
2017,68159900,68159902,concordance_split
2017,69010000,69010000,identity
2017,69021000,69021000,identity
2017,69022000,69022000,identity
2017,69029000,69029000,identity
2017,69031001,69031001,identity
2017,69032000,69032000,identity
2017,69039000,69039000,identity
2017,69041000,69041000,identity
2017,69049000,69049000,identity
2017,69051000,69051000,identity
2017,69059000,69059000,identity
2017,69060000,69060000,identity
2017,69072100,69072100,identity
2017,69072200,69072200,identity
2017,69072300,69072300,identity
2017,69073000,69073000,identity
2017,69074000,69074000,identity
2017,69091101,69091101,identity
2017,69091202,69091202,identity
2017,69091909,69091909,identity
2017,69099000,69099000,identity
2017,69101000,69101000,identity
2017,69109000,69109000,identity
2017,69111000,69111000,identity
2017,69119000,69119000,identity
2017,69120000,69120000,identity
2017,69131000,69131000,identity
2017,69139000,69139000,identity
2017,69141000,69141000,identity
2017,69149009,69149009,identity
2017,70010001,70010001,identity
2017,70010002,70010002,identity
2017,70010091,70010091,identity
2017,70021000,70021000,identity
2017,70022000,70022000,identity
2017,70023100,70023100,identity
2017,70023200,70023200,identity
2017,70023900,70023900,identity
2017,70031200,70031200,identity
2017,70031900,70031900,identity
2017,70032000,70032000,identity
2017,70033000,70033000,identity
2017,70042000,70042000,identity
2017,70049000,70049000,identity
2017,70051001,70051001,identity
2017,70052100,70052100,identity
2017,70052900,70052900,identity
2017,70053000,70053000,identity
2017,70060001,70060001,identity
2017,70071100,70071100,identity
2017,70071900,70071900,identity
2017,70072100,70072100,identity
2017,70072900,70072900,identity
2017,70080000,70080000,identity
2017,70091000,70091000,identity
2017,70099100,70099100,identity
2017,70099200,70099200,identity
2017,70101000,70101000,identity
2017,70102000,70102000,identity
2017,70109095,70109095,identity
2017,70111000,70111000,identity
2017,70112000,70112000,identity
2017,70119000,70119000,identity
2017,70131000,70131000,identity
2017,70132210,70132210,identity
2017,70132890,70132890,identity
2017,70133320,70133320,identity
2017,70133791,70133791,identity
2017,70134122,70134122,identity
2017,70134224,70134224,identity
2017,70134992,70134992,identity
2017,70139100,70139100,identity
2017,70139900,70139900,identity
2017,70140000,70140000,identity
2017,70151000,70151000,identity
2017,70159000,70159000,identity
2017,70161000,70161000,identity
2017,70169000,70169000,identity
2017,70171000,70171000,identity
2017,70172000,70172000,identity
2017,70179000,70179000,identity
2017,70181000,70181000,identity
2017,70182000,70182000,identity
2017,70189000,70189000,identity
2017,70191100,70191100,identity
2017,70191200,70191200,identity
2017,70191900,70191300,concordance
2017,70193100,70191400,concordance_split
2017,70193100,70191500,concordance_split
2017,70193100,70191901,concordance_split
2017,70193200,70197100,concordance
2017,70193900,70196200,concordance_split
2017,70193900,70196900,concordance_split
2017,70193900,70197200,concordance_split
2017,70193900,70197300,concordance_split
2017,70193900,70198000,concordance_split
2017,70193900,70199001,concordance_split
2017,70194000,70196100,concordance_split
2017,70194000,70196500,concordance_split
2017,70194000,70196600,concordance_split
2017,70194000,70199001,concordance_split
2017,70195100,70196300,concordance_split
2017,70195100,70196400,concordance_split
2017,70195100,70196500,concordance_split
2017,70195100,70196900,concordance_split
2017,70195100,70199001,concordance_split
2017,70195200,70196300,concordance_split
2017,70195200,70196400,concordance_split
2017,70195200,70196600,concordance_split
2017,70195200,70199001,concordance_split
2017,70195900,70196300,concordance_split
2017,70195900,70196400,concordance_split
2017,70195900,70196600,concordance_split
2017,70195900,70196900,concordance_split
2017,70195900,70199001,concordance_split
2017,70199000,70198000,concordance_split
2017,70199000,70199001,concordance_split
2017,70200090,70200090,identity
2017,71011001,71011001,identity
2017,71012101,71012101,identity
2017,71012201,71012201,identity
2017,71021000,71021000,identity
2017,71022100,71022100,identity
2017,71022900,71022900,identity
2017,71023100,71023100,identity
2017,71023900,71023900,identity
2017,71031050,71031050,identity
2017,71039100,71039100,identity
2017,71039911,71039911,identity
2017,71039914,71039914,identity
2017,71039919,71039919,identity
2017,71039990,71039990,identity
2017,71041000,71041000,identity
2017,71042000,71042100,concordance_split
2017,71042000,71042900,concordance_split
2017,71049000,71049100,concordance_split
2017,71049000,71049900,concordance_split
2017,71051000,71051000,identity
2017,71059000,71059000,identity
2017,71061000,71061000,identity
2017,71069100,71069100,identity
2017,71069211,71069211,identity
2017,71069219,71069219,identity
2017,71069290,71069290,identity
2017,71070000,71070000,identity
2017,71081100,71081100,identity
2017,71081200,71081200,identity
2017,71081311,71081311,identity
2017,71081324,71081324,identity
2017,71081340,71081340,identity
2017,71082000,71082000,identity
2017,71090000,71090000,identity
2017,71101100,71101100,identity
2017,71101900,71101900,identity
2017,71102100,71102100,identity
2017,71102900,71102900,identity
2017,71103100,71103100,identity
2017,71103900,71103900,identity
2017,71104100,71104100,identity
2017,71104900,71104900,identity
2017,71110000,71110000,identity
2017,71123000,71123000,identity
2017,71129100,71129100,identity
2017,71129200,71129200,identity
2017,71129900,71129900,identity
2017,71131100,71131100,identity
2017,71131900,71131900,identity
2017,71132000,71132000,identity
2017,71141100,71141100,identity
2017,71141900,71141900,identity
2017,71142000,71142000,identity
2017,71151000,71151000,identity
2017,71159000,71159000,identity
2017,71161001,71161001,identity
2017,71162002,71162002,identity
2017,71171100,71171100,identity
2017,71171900,71171900,identity
2017,71179000,71179000,identity
2017,71181000,71181000,identity
2017,71189020,71189020,identity
2017,71189024,71189024,identity
2017,71189040,71189040,identity
2017,72011000,72011000,identity
2017,72012000,72012000,identity
2017,72015000,72015000,identity
2017,72021100,72021100,identity
2017,72021900,72021900,identity
2017,72022100,72022100,identity
2017,72022900,72022900,identity
2017,72023000,72023000,identity
2017,72024100,72024100,identity
2017,72024900,72024900,identity
2017,72025000,72025000,identity
2017,72026000,72026000,identity
2017,72027000,72027000,identity
2017,72028000,72028000,identity
2017,72029100,72029100,identity
2017,72029200,72029200,identity
2017,72029300,72029300,identity
2017,72029900,72029900,identity
2017,72031000,72031000,identity
2017,72039000,72039000,identity
2017,72041000,72041000,identity
2017,72042101,72042101,identity
2017,72042912,72042912,identity
2017,72043001,72043001,identity
2017,72044100,72044100,identity
2017,72044901,72044901,identity
2017,72045000,72045000,identity
2017,72051000,72051000,identity
2017,72052100,72052100,identity
2017,72052900,72052900,identity
2017,72061000,72061000,identity
2017,72069000,72069000,identity
2017,72071100,72071100,identity
2017,72071200,72071200,identity
2017,72071900,72071900,identity
2017,72072000,72072000,identity
2017,72081000,72081000,identity
2017,72082500,72082500,identity
2017,72082600,72082600,identity
2017,72082700,72082700,identity
2017,72083600,72083600,identity
2017,72083700,72083700,identity
2017,72083800,72083800,identity
2017,72083900,72083900,identity
2017,72084000,72084000,identity
2017,72085100,72085100,identity
2017,72085200,72085200,identity
2017,72085300,72085300,identity
2017,72085400,72085400,identity
2017,72089050,72089050,identity
2017,72091500,72091500,identity
2017,72091600,72091600,identity
2017,72091700,72091700,identity
2017,72091800,72091800,identity
2017,72092500,72092500,identity
2017,72092600,72092600,identity
2017,72092700,72092700,identity
2017,72092800,72092800,identity
2017,72099000,72099000,identity
2017,72101100,72101100,identity
2017,72101200,72101200,identity
2017,72102000,72102000,identity
2017,72103000,72103000,identity
2017,72104100,72104100,identity
2017,72104900,72104900,identity
2017,72105000,72105000,identity
2017,72106100,72106100,identity
2017,72106900,72106900,identity
2017,72107000,72107000,identity
2017,72109000,72109000,identity
2017,72111300,72111300,identity
2017,72111400,72111400,identity
2017,72111991,72111991,identity
2017,72112300,72112300,identity
2017,72112900,72112900,identity
2017,72119000,72119000,identity
2017,72121000,72121000,identity
2017,72122000,72122000,identity
2017,72123000,72123000,identity
2017,72124000,72124000,identity
2017,72125000,72125000,identity
2017,72126000,72126000,identity
2017,72131001,72131001,identity
2017,72132001,72132001,identity
2017,72139100,72139100,identity
2017,72139900,72139900,identity
2017,72141001,72141001,identity
2017,72142001,72142001,identity
2017,72143001,72143001,identity
2017,72149100,72149100,identity
2017,72149900,72149900,identity
2017,72151001,72151001,identity
2017,72155000,72155000,identity
2017,72159001,72159001,identity
2017,72161000,72161000,identity
2017,72162100,72162100,identity
2017,72162200,72162200,identity
2017,72163100,72163100,identity
2017,72163200,72163200,identity
2017,72163300,72163300,identity
2017,72164000,72164000,identity
2017,72165000,72165000,identity
2017,72166100,72166100,identity
2017,72166900,72166900,identity
2017,72169100,72169100,identity
2017,72169900,72169900,identity
2017,72171000,72171000,identity
2017,72172000,72172000,identity
2017,72173000,72173000,identity
2017,72179000,72179000,identity
2017,72181000,72181000,identity
2017,72189100,72189100,identity
2017,72189900,72189900,identity
2017,72191100,72191100,identity
2017,72191200,72191200,identity
2017,72191300,72191300,identity
2017,72191400,72191400,identity
2017,72192100,72192100,identity
2017,72192200,72192200,identity
2017,72192300,72192300,identity
2017,72192400,72192400,identity
2017,72193100,72193100,identity
2017,72193200,72193200,identity
2017,72193300,72193300,identity
2017,72193400,72193400,identity
2017,72193500,72193500,identity
2017,72199000,72199000,identity
2017,72201100,72201100,identity
2017,72201200,72201200,identity
2017,72202000,72202000,identity
2017,72209000,72209000,identity
2017,72210001,72210001,identity
2017,72221100,72221100,identity
2017,72221900,72221900,identity
2017,72222001,72222001,identity
2017,72223001,72223001,identity
2017,72224001,72224001,identity
2017,72230000,72230000,identity
2017,72241001,72241001,identity
2017,72249001,72249001,identity
2017,72251100,72251100,identity
2017,72251900,72251900,identity
2017,72253030,72253030,identity
2017,72254040,72254040,identity
2017,72255050,72255050,identity
2017,72259110,72259110,identity
2017,72259220,72259220,identity
2017,72259930,72259930,identity
2017,72261100,72261100,identity
2017,72261900,72261900,identity
2017,72262000,72262000,identity
2017,72269100,72269100,identity
2017,72269200,72269200,identity
2017,72269918,72269918,identity
2017,72269990,72269990,identity
2017,72271001,72271001,identity
2017,72272001,72272001,identity
2017,72279000,72279000,identity
2017,72281001,72281001,identity
2017,72282001,72282001,identity
2017,72283001,72283001,identity
2017,72284001,72284001,identity
2017,72285000,72285000,identity
2017,72286001,72286001,identity
2017,72287001,72287001,identity
2017,72288000,72288000,identity
2017,72292001,72292001,identity
2017,72299011,72299011,identity
2017,72299092,72299092,identity
2017,73011000,73011000,identity
2017,73012000,73012000,identity
2017,73021000,73021000,identity
2017,73023000,73023000,identity
2017,73024000,73024000,identity
2017,73029001,73029001,identity
