category_code,category_description,category_hierarchy,hs8
8103,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81032000
8103,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81033000
8103,"TANTALUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81039000
810320,"Unwrought tantalum, including bars and rods obtained simply by sintering; powders",HS Code,81032000
81032000,"Unwrought tantalum, including bars and rods obtained simply by sintering; powders",Export Statistical Item,81032000
810330,Waste and scrap,HS Code,81033000
81033000,Waste and scrap,Export Statistical Item,81033000
810390,Other,HS Code,81039000
81039000,Other,Export Statistical Item,81039000
8104,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81041100
8104,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81041900
8104,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81042000
8104,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81043000
8104,"MAGNESIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81049000
81041,Unwrought magnesium:,HS Code,81041100
81041,Unwrought magnesium:,HS Code,81041900
810411,Containing at least 99.8% by weight of magnesium,HS Code,81041100
81041100,Containing at least 99.8% by weight of magnesium,Export Statistical Item,81041100
810419,Other,HS Code,81041900
81041900,Other,Export Statistical Item,81041900
810420,Waste and scrap,HS Code,81042000
81042000,Waste and scrap,Export Statistical Item,81042000
810430,"Raspings, turnings and granules, graded according to size; powders",HS Code,81043000
81043000,"Raspings, turnings and granules, graded according to size; powders",Export Statistical Item,81043000
810490,Other,HS Code,81049000
81049000,Other,Export Statistical Item,81049000
8105,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81052000
8105,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81053000
8105,"COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; COBALT AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81059000
810520,Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,HS Code,81052000
81052000,Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,Export Statistical Item,81052000
810530,Waste and scrap,HS Code,81053000
81053000,Waste and scrap,Export Statistical Item,81053000
810590,Other,HS Code,81059000
81059000,Other,Export Statistical Item,81059000
8106,"BISMUTH AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",Heading,81060000
810600,"BISMUTH AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",HS Code,81060000
81060000,"BISMUTH AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",Export Statistical Item,81060000
8107,"CADMIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81072000
8107,"CADMIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81073000
8107,"CADMIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81079000
810720,Unwrought cadmium; powders,HS Code,81072000
81072000,Unwrought cadmium; powders,Export Statistical Item,81072000
810730,Waste and scrap,HS Code,81073000
81073000,Waste and scrap,Export Statistical Item,81073000
810790,Other,HS Code,81079000
81079000,Other,Export Statistical Item,81079000
8108,"TITANIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81082000
8108,"TITANIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81083000
8108,"TITANIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81089000
810820,Unwrought titanium; powders,HS Code,81082000
81082000,Unwrought titanium; powders,Export Statistical Item,81082000
810830,Waste and scrap,HS Code,81083000
81083000,Waste and scrap,Export Statistical Item,81083000
810890,Other,HS Code,81089000
81089000,Other,Export Statistical Item,81089000
8109,"ZIRCONIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81092000
8109,"ZIRCONIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81093000
8109,"ZIRCONIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81099000
810920,Unwrought zirconium; powders,HS Code,81092000
81092000,Unwrought zirconium; powders,Export Statistical Item,81092000
810930,Waste and scrap,HS Code,81093000
81093000,Waste and scrap,Export Statistical Item,81093000
810990,Other,HS Code,81099000
81099000,Other,Export Statistical Item,81099000
8110,"ANTIMONY AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81101000
8110,"ANTIMONY AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81102000
8110,"ANTIMONY AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP:",Heading,81109000
811010,Unwrought antimony; powders,HS Code,81101000
81101000,Unwrought antimony; powders,Export Statistical Item,81101000
811020,Waste and scrap,HS Code,81102000
81102000,Waste and scrap,Export Statistical Item,81102000
811090,Other,HS Code,81109000
81109000,Other,Export Statistical Item,81109000
8111,"MANGANESE AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",Heading,81110000
811100,"MANGANESE AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",HS Code,81110000
81110000,"MANGANESE AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",Export Statistical Item,81110000
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81121200
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81121300
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81121900
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81122100
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81122200
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81122900
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81125100
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81125200
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81125900
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81129229
8112,"BERYLLIUM, CHROMIUM, GERMANIUM, VANADIUM, GALLIUM, HAFNIUM, INDIUM, NIOBIUM (COLUMBIUM), RHENIUM AND THALLIUM, AND ARTICLES OF THESE METALS, INCLUDING WASTE AND SCRAP:",Heading,81129990
81121,Beryllium:,HS Code,81121200
81121,Beryllium:,HS Code,81121300
81121,Beryllium:,HS Code,81121900
811212,Unwrought; powders,HS Code,81121200
81121200,Unwrought; powders,Export Statistical Item,81121200
811213,Waste and scrap,HS Code,81121300
81121300,Waste and scrap,Export Statistical Item,81121300
811219,Other,HS Code,81121900
81121900,Other,Export Statistical Item,81121900
81122,Chromium:,HS Code,81122100
81122,Chromium:,HS Code,81122200
81122,Chromium:,HS Code,81122900
811221,Unwrought; powders,HS Code,81122100
81122100,Unwrought; powders,Export Statistical Item,81122100
811222,Waste and scrap,HS Code,81122200
81122200,Waste and scrap,Export Statistical Item,81122200
811229,Other,HS Code,81122900
81122900,Other,Export Statistical Item,81122900
81125,Thallium:,HS Code,81125100
81125,Thallium:,HS Code,81125200
81125,Thallium:,HS Code,81125900
811251,Unwrought; powders,HS Code,81125100
81125100,Unwrought; powders,Export Statistical Item,81125100
811252,Waste and scrap,HS Code,81125200
81125200,Waste and scrap,Export Statistical Item,81125200
811259,Other,HS Code,81125900
81125900,Other,Export Statistical Item,81125900
81129,Other:,HS Code,81129229
81129,Other:,HS Code,81129990
811292,Unwrought; waste and scrap; powders,HS Code,81129229
81129229,Unwrought; waste and scrap; powders,Export Statistical Item,81129229
811299,Other,HS Code,81129990
81129990,Other,Export Statistical Item,81129990
8113,"CERMETS AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",Heading,81130000
811300,"CERMETS AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",HS Code,81130000
81130000,"CERMETS AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP",Export Statistical Item,81130000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82011000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82013000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82014000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82015000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82016000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82019001
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82021000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82022001
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82023101
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82023900
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82024000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82029100
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82029900
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82031000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82032000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82033000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82034000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82041100
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82041200
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82042000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82051000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82052000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82053000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82054000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82055100
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82055900
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82056000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82057000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82059001
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82060000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82071300
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82071900
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82072000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82073000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82074000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82075005
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82076000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82077000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82078000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82079000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82081000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82082000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82083000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82084000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82089000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82090001
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82100000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82111000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82119101
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82119201
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82119301
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82119400
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82119500
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82121000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82122000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82129000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82130000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82141000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82142000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82149010
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82151000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82152000
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82159100
82,"TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL",Chapter,82159900
8201,"HAND TOOLS, THE FOLLOWING: SPADES, SHOVELS, MATTOCKS, PICKS, HOES, FORKS AND RAKES; AXES, BILL HOOKS AND SIMILAR HEWING TOOLS; SECATEURS AND PRUNERS OF ANY KIND: SCYTHES, SICKLES, HAY KNIVES, HEDGE SHEARS, TIMBER WEDGES AND OTHER TOOLS OF A KIND USED IN AGRICULTURE, HORTICULTURE OR FORESTRY:",Heading,82011000
8201,"HAND TOOLS, THE FOLLOWING: SPADES, SHOVELS, MATTOCKS, PICKS, HOES, FORKS AND RAKES; AXES, BILL HOOKS AND SIMILAR HEWING TOOLS; SECATEURS AND PRUNERS OF ANY KIND: SCYTHES, SICKLES, HAY KNIVES, HEDGE SHEARS, TIMBER WEDGES AND OTHER TOOLS OF A KIND USED IN AGRICULTURE, HORTICULTURE OR FORESTRY:",Heading,82013000
8201,"HAND TOOLS, THE FOLLOWING: SPADES, SHOVELS, MATTOCKS, PICKS, HOES, FORKS AND RAKES; AXES, BILL HOOKS AND SIMILAR HEWING TOOLS; SECATEURS AND PRUNERS OF ANY KIND: SCYTHES, SICKLES, HAY KNIVES, HEDGE SHEARS, TIMBER WEDGES AND OTHER TOOLS OF A KIND USED IN AGRICULTURE, HORTICULTURE OR FORESTRY:",Heading,82014000
8201,"HAND TOOLS, THE FOLLOWING: SPADES, SHOVELS, MATTOCKS, PICKS, HOES, FORKS AND RAKES; AXES, BILL HOOKS AND SIMILAR HEWING TOOLS; SECATEURS AND PRUNERS OF ANY KIND: SCYTHES, SICKLES, HAY KNIVES, HEDGE SHEARS, TIMBER WEDGES AND OTHER TOOLS OF A KIND USED IN AGRICULTURE, HORTICULTURE OR FORESTRY:",Heading,82015000
8201,"HAND TOOLS, THE FOLLOWING: SPADES, SHOVELS, MATTOCKS, PICKS, HOES, FORKS AND RAKES; AXES, BILL HOOKS AND SIMILAR HEWING TOOLS; SECATEURS AND PRUNERS OF ANY KIND: SCYTHES, SICKLES, HAY KNIVES, HEDGE SHEARS, TIMBER WEDGES AND OTHER TOOLS OF A KIND USED IN AGRICULTURE, HORTICULTURE OR FORESTRY:",Heading,82016000
8201,"HAND TOOLS, THE FOLLOWING: SPADES, SHOVELS, MATTOCKS, PICKS, HOES, FORKS AND RAKES; AXES, BILL HOOKS AND SIMILAR HEWING TOOLS; SECATEURS AND PRUNERS OF ANY KIND: SCYTHES, SICKLES, HAY KNIVES, HEDGE SHEARS, TIMBER WEDGES AND OTHER TOOLS OF A KIND USED IN AGRICULTURE, HORTICULTURE OR FORESTRY:",Heading,82019001
820110,Spades and shovels,HS Code,82011000
82011000,Spades and shovels,Export Statistical Item,82011000
820130,"Mattocks, picks, hoes and rakes",HS Code,82013000
82013000,"Mattocks, picks, hoes and rakes",Export Statistical Item,82013000
820140,"Axes, bill hooks and similar hewing tools",HS Code,82014000
82014000,"Axes, bill hooks and similar hewing tools",Export Statistical Item,82014000
820150,Secateurs and similar one-handed pruners and shears (including poultry shears),HS Code,82015000
82015000,Secateurs and similar one-handed pruners and shears (including poultry shears),Export Statistical Item,82015000
820160,"Hedge shears, two-handed pruning shears and similar two-handed shears",HS Code,82016000
82016000,"Hedge shears, two-handed pruning shears and similar two-handed shears",Export Statistical Item,82016000
820190,"Other hand tools of a kind used in agriculture, horticulture or forestry",HS Code,82019001
82019001,"Other hand tools of a kind used in agriculture, horticulture or forestry",Export Statistical Item,82019001
8202,"HAND SAWS; BLADES FOR SAWS OF ALL KINDS (INCLUDING SLITTING, SLOTTING OR TOOTHLESS SAW BLADES):",Heading,82021000
8202,"HAND SAWS; BLADES FOR SAWS OF ALL KINDS (INCLUDING SLITTING, SLOTTING OR TOOTHLESS SAW BLADES):",Heading,82022001
8202,"HAND SAWS; BLADES FOR SAWS OF ALL KINDS (INCLUDING SLITTING, SLOTTING OR TOOTHLESS SAW BLADES):",Heading,82023101
8202,"HAND SAWS; BLADES FOR SAWS OF ALL KINDS (INCLUDING SLITTING, SLOTTING OR TOOTHLESS SAW BLADES):",Heading,82023900
8202,"HAND SAWS; BLADES FOR SAWS OF ALL KINDS (INCLUDING SLITTING, SLOTTING OR TOOTHLESS SAW BLADES):",Heading,82024000
